"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"DolocAPI","GetItemSellingPrice","System.Int32 DolocAPI::GetItemSellingPrice(System.String)","IL_0016","callvirt","DolocTown.Config.Item.ItemInfo","get_SellingPrice","System.Int32 DolocTown.Config.Item.ItemInfo::get_SellingPrice()"
"DolocAPI","GetItemSellingPrice","System.Int32 DolocAPI::GetItemSellingPrice(System.String)","IL_001E","call","DolocAPI","GenerateItem","DolocTown.Item DolocAPI::GenerateItem(System.String,System.Int32)"
"DolocAPI","GetItemSellingPrice","System.Int32 DolocAPI::GetItemSellingPrice(System.String)","IL_0026","callvirt","DolocTown.Item","get_sellingPrice","System.Int32 DolocTown.Item::get_sellingPrice()"
"DolocAPI","GetItemBuyingPrice","System.Int32 DolocAPI::GetItemBuyingPrice(System.String)","IL_0003","call","DolocAPI","QueryItemProto","System.Boolean DolocAPI::QueryItemProto(System.String,DolocTown.Config.Item.ItemInfo&)"
"DolocAPI","GetItemBuyingPrice","System.Int32 DolocAPI::GetItemBuyingPrice(System.String)","IL_000D","callvirt","DolocTown.Config.Item.ItemInfo","get_BuyingPrice","System.Int32 DolocTown.Config.Item.ItemInfo::get_BuyingPrice()"
"DolocAPI","IsItemDisposable","System.Boolean DolocAPI::IsItemDisposable(DolocTown.Item)","IL_0000","call","DolocAPI","get_DisableDisposeItem","System.Boolean DolocAPI::get_DisableDisposeItem()"
"DolocAPI","IsItemDisposable","System.Boolean DolocAPI::IsItemDisposable(DolocTown.Item)","IL_000D","callvirt","DolocTown.Item","get_disposable","System.Boolean DolocTown.Item::get_disposable()"
"DolocAPI","IsItemCanPutInToContainer","System.Boolean DolocAPI::IsItemCanPutInToContainer(DolocTown.Item)","IL_0004","callvirt","DolocTown.Item","get_canPutInToContainer","System.Boolean DolocTown.Item::get_canPutInToContainer()"
"DolocAPI","QueryItemSpawnLut","System.Boolean DolocAPI::QueryItemSpawnLut(System.String,DolocTown.Config.Item.ItemSpawnInfo&)","IL_0006","callvirt","DolocTown.Config.Tables","get_TbItemSpawn","DolocTown.Config.Item.TbItemSpawn DolocTown.Config.Tables::get_TbItemSpawn()"
"DolocAPI","QueryItemSpawnLut","System.Boolean DolocAPI::QueryItemSpawnLut(System.String,DolocTown.Config.Item.ItemSpawnInfo&)","IL_0015","callvirt","DolocTown.Config.Item.TbItemSpawn","GetOrDefault","DolocTown.Config.Item.ItemSpawnInfo DolocTown.Config.Item.TbItemSpawn::GetOrDefault(System.String)"
