"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"DolocAPI","ResetUserSettings","System.Void DolocAPI::ResetUserSettings()","IL_0005","callvirt","DolocTown.GameData.DataPersistenceManager","ResetUserSettings","System.Void DolocTown.GameData.DataPersistenceManager::ResetUserSettings()"
"DolocAPI","RevertUserSettings","System.Void DolocAPI::RevertUserSettings(DolocTown.UserSettings)","IL_0006","callvirt","DolocTown.GameData.DataPersistenceManager","RevertUserSettings","System.Void DolocTown.GameData.DataPersistenceManager::RevertUserSettings(DolocTown.UserSettings)"
"DolocAPI","RevertUserSettingsToDefaultByGroup","System.Void DolocAPI::RevertUserSettingsToDefaultByGroup(System.String)","IL_0006","callvirt","DolocTown.GameData.DataPersistenceManager","RevertUserSettingsToDefaultByGroup","System.Void DolocTown.GameData.DataPersistenceManager::RevertUserSettingsToDefaultByGroup(System.String)"
"DolocAPI","GetMissionLogs","System.Collections.Generic.IEnumerable`1<DolocTown.GameData.MissionLog> DolocAPI::GetMissionLogs(System.String)","IL_000D","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","GetMissionLogs","System.Collections.Generic.IEnumerable`1<DolocTown.GameData.MissionLog> DolocAPI::GetMissionLogs(System.String)","IL_0012","callvirt","DolocTown.GameData.ArchiveDataHandle","get_farmData","DolocTown.GameData.FarmArchiveData DolocTown.GameData.ArchiveDataHandle::get_farmData()"
"DolocAPI","SwitchLanguage","System.Void DolocAPI::SwitchLanguage(System.String)","IL_002B","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","SwitchLanguage","System.Void DolocAPI::SwitchLanguage(System.String)","IL_0036","call","DolocTown.GameData.ArchiveDataHandle","get_cityData","DolocTown.GameData.CityArchiveData DolocTown.GameData.ArchiveDataHandle::get_cityData()"
"DolocAPI","GetEventTriggerCount","System.Int32 DolocAPI::GetEventTriggerCount(DolocTown.GameEventType,System.String)","IL_0000","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
"DolocAPI","GetEventTriggerCount","System.Int32 DolocAPI::GetEventTriggerCount(DolocTown.GameEventType,System.String)","IL_0005","callvirt","DolocTown.GameData.ArchiveDataHandle","get_farmData","DolocTown.GameData.FarmArchiveData DolocTown.GameData.ArchiveDataHandle::get_farmData()"
"DolocAPI","Broadcast","System.Void DolocAPI::Broadcast(DolocTown.GameEventType,DolocTown.GameEventArgs)","IL_0037","call","DolocAPI","get_archiveHandle","DolocTown.GameData.ArchiveDataHandle DolocAPI::get_archiveHandle()"
