"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"DolocAPI","GetItemSellingPrice","System.Int32 DolocAPI::GetItemSellingPrice(DolocTown.Item)","IL_0002","callvirt","DolocTown.Item","get_sellingPrice","System.Int32 DolocTown.Item::get_sellingPrice()"
"DolocAPI","GetItemSellingPrice","System.Int32 DolocAPI::GetItemSellingPrice(System.String)","IL_000D","callvirt","DolocTown.Config.Item.ItemInfo","get_SellingPrice","System.Int32 DolocTown.Config.Item.ItemInfo::get_SellingPrice()"
"DolocAPI","GetItemSellingPrice","System.Int32 DolocAPI::GetItemSellingPrice(System.String)","IL_0016","callvirt","DolocTown.Config.Item.ItemInfo","get_SellingPrice","System.Int32 DolocTown.Config.Item.ItemInfo::get_SellingPrice()"
"DolocAPI","GetItemSellingPrice","System.Int32 DolocAPI::GetItemSellingPrice(System.String)","IL_0026","callvirt","DolocTown.Item","get_sellingPrice","System.Int32 DolocTown.Item::get_sellingPrice()"
"DolocAPI","GetItemBuyingPrice","System.Int32 DolocAPI::GetItemBuyingPrice(System.String)","IL_000D","callvirt","DolocTown.Config.Item.ItemInfo","get_BuyingPrice","System.Int32 DolocTown.Config.Item.ItemInfo::get_BuyingPrice()"
"DolocAPI","RefreshStore","System.Boolean DolocAPI::RefreshStore(System.String)","IL_0008","call","DolocTown.GameData.ArchiveOperationCity","QueryStore","System.Boolean DolocTown.GameData.ArchiveOperationCity::QueryStore(DolocTown.GameData.ArchiveDataHandle,System.String,DolocTown.IStore&)"
"DolocAPI","RefreshStore","System.Boolean DolocAPI::RefreshStore(System.String)","IL_0010","callvirt","DolocTown.IStore","Refresh","System.Void DolocTown.IStore::Refresh()"
"DolocAPI","UnlockStoreItem","System.Boolean DolocAPI::UnlockStoreItem(System.String,System.String)","IL_0008","call","DolocTown.GameData.ArchiveOperationCity","QueryStore","System.Boolean DolocTown.GameData.ArchiveOperationCity::QueryStore(DolocTown.GameData.ArchiveDataHandle,System.String,DolocTown.IStore&)"
"DolocAPI","UnlockStoreItem","System.Boolean DolocAPI::UnlockStoreItem(System.String,System.String)","IL_0011","callvirt","DolocTown.IStore","UnlockStoreItem","System.Boolean DolocTown.IStore::UnlockStoreItem(System.String)"
"DolocAPI","OpenStore","System.Boolean DolocAPI::OpenStore(System.String)","IL_001D","ldftn","DolocAPI/<>c__DisplayClass680_0","<OpenStore>b__0","System.Boolean DolocAPI/<>c__DisplayClass680_0::<OpenStore>b__0(DolocTown.StoreUiState)"
"DolocAPI","OpenStore","System.Boolean DolocAPI::OpenStore(System.String)","IL_0023","newobj","System.Func`2<DolocTown.StoreUiState,System.Boolean>",".ctor","System.Void System.Func`2<DolocTown.StoreUiState,System.Boolean>::.ctor(System.Object,System.IntPtr)"
"DolocAPI","OpenStore","System.Boolean DolocAPI::OpenStore(System.String)","IL_0028","call","DolocAPI","EnterUI","T DolocAPI::EnterUI<DolocTown.StoreUiState>(System.Func`2<T,System.Boolean>)"
"DolocAPI","Command_GetItemSellingPrice","System.Int32 DolocAPI::Command_GetItemSellingPrice(System.String,System.Single)","IL_0001","call","DolocAPI","GetItemSellingPrice","System.Int32 DolocAPI::GetItemSellingPrice(System.String)"
"DolocAPI","Command_GetItemBuyingPrice","System.Int32 DolocAPI::Command_GetItemBuyingPrice(System.String,System.Single)","IL_000D","callvirt","DolocTown.Config.Item.ItemInfo","get_BuyingPrice","System.Int32 DolocTown.Config.Item.ItemInfo::get_BuyingPrice()"
"DolocAPI","Command_SetStoreLevel","System.Void DolocAPI::Command_SetStoreLevel(System.Int32)","IL_0010","callvirt","DolocTown.StoreManager","SetGlobalStoreLevel","System.Void DolocTown.StoreManager::SetGlobalStoreLevel(System.Int32)"
"DolocAPI","Command_RefreshStore","System.Void DolocAPI::Command_RefreshStore(System.String)","IL_0014","call","DolocAPI","RefreshStore","System.Boolean DolocAPI::RefreshStore(System.String)"
"DolocAPI","Command_UnlockStoreItem","System.Void DolocAPI::Command_UnlockStoreItem(System.String,System.String)","IL_001D","call","DolocAPI","UnlockStoreItem","System.Boolean DolocAPI::UnlockStoreItem(System.String,System.String)"
"DolocAPI","Command_RevertUnlockStoreItem","System.Void DolocAPI::Command_RevertUnlockStoreItem(System.String,System.String)","IL_0011","call","DolocTown.GameData.ArchiveOperationCity","QueryStore","System.Boolean DolocTown.GameData.ArchiveOperationCity::QueryStore(DolocTown.GameData.ArchiveDataHandle,System.String,DolocTown.IStore&)"
"DolocAPI","Command_RevertUnlockStoreItem","System.Void DolocAPI::Command_RevertUnlockStoreItem(System.String,System.String)","IL_0023","callvirt","DolocTown.IStore","RevertUnlockStoreItem","System.Void DolocTown.IStore::RevertUnlockStoreItem(System.String)"
"DolocAPI","Command_OpenExchangeStore","Cysharp.Threading.Tasks.UniTask DolocAPI::Command_OpenExchangeStore(System.String)","IL_001B","call","DolocTown.GameData.ArchiveOperationCity","QueryStore","System.Boolean DolocTown.GameData.ArchiveOperationCity::QueryStore<DolocTown.ExchangeStore>(DolocTown.GameData.ArchiveDataHandle,System.String,T&)"
"DolocAPI","Command_OpenExchangeStore","Cysharp.Threading.Tasks.UniTask DolocAPI::Command_OpenExchangeStore(System.String)","IL_0022","ldftn","DolocAPI/<>c__DisplayClass927_0","<Command_OpenExchangeStore>b__0","System.Boolean DolocAPI/<>c__DisplayClass927_0::<Command_OpenExchangeStore>b__0(DolocTown.RecipePanelUiState)"
"DolocAPI","Command_OpenStore","Cysharp.Threading.Tasks.UniTask DolocAPI::Command_OpenStore(System.String)","IL_001D","call","DolocAPI","OpenStore","System.Boolean DolocAPI::OpenStore(System.String)"
"DolocAPI","Command_GetSoldItemCountStore","System.Int32 DolocAPI::Command_GetSoldItemCountStore(System.String)","IL_0001","call","DolocTown.StoreUiState","GetLatestSoldItemCount","System.Int32 DolocTown.StoreUiState::GetLatestSoldItemCount(System.String)"
"DolocAPI","Command_GetLatestEarningInStore","System.Int32 DolocAPI::Command_GetLatestEarningInStore()","IL_0000","call","DolocTown.StoreUiState","get_latestEarning","System.Int32 DolocTown.StoreUiState::get_latestEarning()"
"DolocAPI","Command_GetTotalEarningsInStore","System.Int32 DolocAPI::Command_GetTotalEarningsInStore(System.String)","IL_0008","call","DolocTown.GameData.ArchiveOperationCity","QueryStore","System.Boolean DolocTown.GameData.ArchiveOperationCity::QueryStore<DolocTown.Store>(DolocTown.GameData.ArchiveDataHandle,System.String,T&)"
"DolocAPI","Command_GetTotalEarningsInStore","System.Int32 DolocAPI::Command_GetTotalEarningsInStore(System.String)","IL_0012","callvirt","DolocTown.Store","get_TotalSpending","System.Int32 DolocTown.Store::get_TotalSpending()"
"DolocAPI","Command_GetBoughtItemCountStore","System.Int32 DolocAPI::Command_GetBoughtItemCountStore(System.String)","IL_0001","call","DolocTown.StoreUiState","GetLatestBoughtItemCount","System.Int32 DolocTown.StoreUiState::GetLatestBoughtItemCount(System.String)"
"DolocAPI","Command_GetLatestSpendingInStore","System.Int32 DolocAPI::Command_GetLatestSpendingInStore()","IL_0000","call","DolocTown.StoreUiState","get_latestSpending","System.Int32 DolocTown.StoreUiState::get_latestSpending()"
"DolocAPI","Command_GetTotalSpendingInStore","System.Int32 DolocAPI::Command_GetTotalSpendingInStore(System.String)","IL_0008","call","DolocTown.GameData.ArchiveOperationCity","QueryStore","System.Boolean DolocTown.GameData.ArchiveOperationCity::QueryStore<DolocTown.Store>(DolocTown.GameData.ArchiveDataHandle,System.String,T&)"
"DolocAPI","Command_GetTotalSpendingInStore","System.Int32 DolocAPI::Command_GetTotalSpendingInStore(System.String)","IL_0012","callvirt","DolocTown.Store","get_TotalEarnings","System.Int32 DolocTown.Store::get_TotalEarnings()"
"DolocAPI","FastButton_OpenSeedStore","System.Void DolocAPI::FastButton_OpenSeedStore()","IL_000E","ldftn","DolocAPI/<>c","<FastButton_OpenSeedStore>b__1003_0","System.Boolean DolocAPI/<>c::<FastButton_OpenSeedStore>b__1003_0(DolocTown.StoreUiState)"
"DolocAPI","FastButton_OpenSeedStore","System.Void DolocAPI::FastButton_OpenSeedStore()","IL_0014","newobj","System.Func`2<DolocTown.StoreUiState,System.Boolean>",".ctor","System.Void System.Func`2<DolocTown.StoreUiState,System.Boolean>::.ctor(System.Object,System.IntPtr)"
"DolocAPI","FastButton_OpenSeedStore","System.Void DolocAPI::FastButton_OpenSeedStore()","IL_001F","call","DolocAPI","EnterUI","T DolocAPI::EnterUI<DolocTown.StoreUiState>(System.Func`2<T,System.Boolean>)"
"DolocAPI/<>c","<FastButton_OpenSeedStore>b__1003_0","System.Boolean DolocAPI/<>c::<FastButton_OpenSeedStore>b__1003_0(DolocTown.StoreUiState)","IL_0006","callvirt","DolocTown.StoreUiState","HandleStartUpArgs","System.Boolean DolocTown.StoreUiState::HandleStartUpArgs(System.String)"
"DolocAPI/<>c__DisplayClass680_0","<OpenStore>b__0","System.Boolean DolocAPI/<>c__DisplayClass680_0::<OpenStore>b__0(DolocTown.StoreUiState)","IL_0007","callvirt","DolocTown.StoreUiState","HandleStartUpArgs","System.Boolean DolocTown.StoreUiState::HandleStartUpArgs(System.String)"
"DolocAPI/<>c__DisplayClass927_0","<Command_OpenExchangeStore>b__0","System.Boolean DolocAPI/<>c__DisplayClass927_0::<Command_OpenExchangeStore>b__0(DolocTown.RecipePanelUiState)","IL_000C","callvirt","DolocTown.RecipePanelUiState","HandleExchangeStoreStartUpArgs","System.Boolean DolocTown.RecipePanelUiState::HandleExchangeStoreStartUpArgs(DolocTown.ExchangeStore,DolocTown.LinearInventory[])"
"DolocTown.ExchangeStore","get_id","System.String DolocTown.ExchangeStore::get_id()","IL_0006","callvirt","DolocTown.Config.Store.ExchangeStoreInfo","get_Id","System.String DolocTown.Config.Store.ExchangeStoreInfo::get_Id()"
"DolocTown.ExchangeStore","get_title","System.String DolocTown.ExchangeStore::get_title()","IL_0006","callvirt","DolocTown.Config.Store.ExchangeStoreInfo","get_Title","System.String DolocTown.Config.Store.ExchangeStoreInfo::get_Title()"
"DolocTown.ExchangeStore","get_ItemCategory","System.Int32 DolocTown.ExchangeStore::get_ItemCategory()","IL_0006","callvirt","System.Collections.Generic.HashSet`1<System.String>","get_Count","System.Int32 System.Collections.Generic.HashSet`1<System.String>::get_Count()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(DolocTown.Config.Store.ExchangeStoreInfo)","IL_0001","call","System.Object",".ctor","System.Void System.Object::.ctor()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(DolocTown.Config.Store.ExchangeStoreInfo)","IL_000E","newobj","System.Collections.Generic.HashSet`1<System.String>",".ctor","System.Void System.Collections.Generic.HashSet`1<System.String>::.ctor()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(DolocTown.Config.Store.ExchangeStoreInfo)","IL_0019","newobj","System.Collections.Generic.Dictionary`2<System.String,System.Int32>",".ctor","System.Void System.Collections.Generic.Dictionary`2<System.String,System.Int32>::.ctor()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(DolocTown.Config.Store.ExchangeStoreInfo)","IL_0024","newobj","System.Collections.Generic.HashSet`1<System.String>",".ctor","System.Void System.Collections.Generic.HashSet`1<System.String>::.ctor()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(DolocTown.Config.Store.ExchangeStoreInfo)","IL_002F","call","DolocTown.ExchangeStore","InitItems","System.Void DolocTown.ExchangeStore::InitItems()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(System.String,System.Collections.Generic.HashSet`1<System.String>,System.Collections.Generic.Dictionary`2<System.String,System.Int32>,System.Collections.Generic.HashSet`1<System.String>)","IL_0001","call","System.Object",".ctor","System.Void System.Object::.ctor()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(System.String,System.Collections.Generic.HashSet`1<System.String>,System.Collections.Generic.Dictionary`2<System.String,System.Int32>,System.Collections.Generic.HashSet`1<System.String>)","IL_0007","call","DolocTown.Config.DolocConfig","get_Tables","DolocTown.Config.Tables DolocTown.Config.DolocConfig::get_Tables()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(System.String,System.Collections.Generic.HashSet`1<System.String>,System.Collections.Generic.Dictionary`2<System.String,System.Int32>,System.Collections.Generic.HashSet`1<System.String>)","IL_000C","callvirt","DolocTown.Config.Tables","get_TbExchangeStore","DolocTown.Config.Store.TbExchangeStore DolocTown.Config.Tables::get_TbExchangeStore()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(System.String,System.Collections.Generic.HashSet`1<System.String>,System.Collections.Generic.Dictionary`2<System.String,System.Int32>,System.Collections.Generic.HashSet`1<System.String>)","IL_0012","callvirt","DolocTown.Config.Store.TbExchangeStore","GetOrDefault","DolocTown.Config.Store.ExchangeStoreInfo DolocTown.Config.Store.TbExchangeStore::GetOrDefault(System.String)"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(System.String,System.Collections.Generic.HashSet`1<System.String>,System.Collections.Generic.Dictionary`2<System.String,System.Int32>,System.Collections.Generic.HashSet`1<System.String>)","IL_002B","newobj","System.Collections.Generic.HashSet`1<System.String>",".ctor","System.Void System.Collections.Generic.HashSet`1<System.String>::.ctor()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(System.String,System.Collections.Generic.HashSet`1<System.String>,System.Collections.Generic.Dictionary`2<System.String,System.Int32>,System.Collections.Generic.HashSet`1<System.String>)","IL_003B","newobj","System.Collections.Generic.Dictionary`2<System.String,System.Int32>",".ctor","System.Void System.Collections.Generic.Dictionary`2<System.String,System.Int32>::.ctor()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(System.String,System.Collections.Generic.HashSet`1<System.String>,System.Collections.Generic.Dictionary`2<System.String,System.Int32>,System.Collections.Generic.HashSet`1<System.String>)","IL_004C","newobj","System.Collections.Generic.HashSet`1<System.String>",".ctor","System.Void System.Collections.Generic.HashSet`1<System.String>::.ctor()"
"DolocTown.ExchangeStore",".ctor","System.Void DolocTown.ExchangeStore::.ctor(System.String,System.Collections.Generic.HashSet`1<System.String>,System.Collections.Generic.Dictionary`2<System.String,System.Int32>,System.Collections.Generic.HashSet`1<System.String>)","IL_0057","call","DolocTown.ExchangeStore","ValidateFixedItems","System.Void DolocTown.ExchangeStore::ValidateFixedItems()"
"DolocTown.ExchangeStore","InitItems","System.Void DolocTown.ExchangeStore::InitItems()","IL_0006","callvirt","DolocTown.Config.Store.ExchangeStoreInfo","get_ItemList","System.Collections.Generic.List`1<DolocTown.Config.Store.ExchangeStoreItemData> DolocTown.Config.Store.ExchangeStoreInfo::get_ItemList()"
"DolocTown.ExchangeStore","InitItems","System.Void DolocTown.ExchangeStore::InitItems()","IL_000B","callvirt","System.Collections.Generic.List`1<DolocTown.Config.Store.ExchangeStoreItemData>","GetEnumerator","System.Collections.Generic.List`1/Enumerator<!0> System.Collections.Generic.List`1<DolocTown.Config.Store.ExchangeStoreItemData>::GetEnumerator()"
"DolocTown.ExchangeStore","InitItems","System.Void DolocTown.ExchangeStore::InitItems()","IL_0015","call","System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>","get_Current","!0 System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>::get_Current()"
"DolocTown.ExchangeStore","InitItems","System.Void DolocTown.ExchangeStore::InitItems()","IL_001C","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_UnlockOnInit","System.Boolean DolocTown.Config.Store.ExchangeStoreItemData::get_UnlockOnInit()"
"DolocTown.ExchangeStore","InitItems","System.Void DolocTown.ExchangeStore::InitItems()","IL_002A","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_ItemId","System.String DolocTown.Config.Store.ExchangeStoreItemData::get_ItemId()"
"DolocTown.ExchangeStore","InitItems","System.Void DolocTown.ExchangeStore::InitItems()","IL_002F","callvirt","System.Collections.Generic.HashSet`1<System.String>","Add","System.Boolean System.Collections.Generic.HashSet`1<System.String>::Add(!0)"
"DolocTown.ExchangeStore","InitItems","System.Void DolocTown.ExchangeStore::InitItems()","IL_0037","call","System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>","MoveNext","System.Boolean System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>::MoveNext()"
"DolocTown.ExchangeStore","InitItems","System.Void DolocTown.ExchangeStore::InitItems()","IL_0048","callvirt","System.IDisposable","Dispose","System.Void System.IDisposable::Dispose()"
"DolocTown.ExchangeStore","ValidateFixedItems","System.Void DolocTown.ExchangeStore::ValidateFixedItems()","IL_0006","callvirt","DolocTown.Config.Store.ExchangeStoreInfo","get_ItemList","System.Collections.Generic.List`1<DolocTown.Config.Store.ExchangeStoreItemData> DolocTown.Config.Store.ExchangeStoreInfo::get_ItemList()"
"DolocTown.ExchangeStore","ValidateFixedItems","System.Void DolocTown.ExchangeStore::ValidateFixedItems()","IL_000B","callvirt","System.Collections.Generic.List`1<DolocTown.Config.Store.ExchangeStoreItemData>","GetEnumerator","System.Collections.Generic.List`1/Enumerator<!0> System.Collections.Generic.List`1<DolocTown.Config.Store.ExchangeStoreItemData>::GetEnumerator()"
"DolocTown.ExchangeStore","ValidateFixedItems","System.Void DolocTown.ExchangeStore::ValidateFixedItems()","IL_0015","call","System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>","get_Current","!0 System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>::get_Current()"
"DolocTown.ExchangeStore","ValidateFixedItems","System.Void DolocTown.ExchangeStore::ValidateFixedItems()","IL_001D","call","DolocTown.ExchangeStore","CheckItemUnlock","System.Boolean DolocTown.ExchangeStore::CheckItemUnlock(DolocTown.Config.Store.ExchangeStoreItemData)"
"DolocTown.ExchangeStore","ValidateFixedItems","System.Void DolocTown.ExchangeStore::ValidateFixedItems()","IL_002B","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_ItemId","System.String DolocTown.Config.Store.ExchangeStoreItemData::get_ItemId()"
"DolocTown.ExchangeStore","ValidateFixedItems","System.Void DolocTown.ExchangeStore::ValidateFixedItems()","IL_0030","callvirt","System.Collections.Generic.HashSet`1<System.String>","Add","System.Boolean System.Collections.Generic.HashSet`1<System.String>::Add(!0)"
"DolocTown.ExchangeStore","ValidateFixedItems","System.Void DolocTown.ExchangeStore::ValidateFixedItems()","IL_0038","call","System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>","MoveNext","System.Boolean System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>::MoveNext()"
"DolocTown.ExchangeStore","ValidateFixedItems","System.Void DolocTown.ExchangeStore::ValidateFixedItems()","IL_0049","callvirt","System.IDisposable","Dispose","System.Void System.IDisposable::Dispose()"
"DolocTown.ExchangeStore","Refresh","System.Void DolocTown.ExchangeStore::Refresh()","IL_0006","callvirt","System.Collections.Generic.HashSet`1<System.String>","Clear","System.Void System.Collections.Generic.HashSet`1<System.String>::Clear()"
"DolocTown.ExchangeStore","Refresh","System.Void DolocTown.ExchangeStore::Refresh()","IL_0011","callvirt","DolocTown.Config.Store.ExchangeStoreInfo","get_ItemList","System.Collections.Generic.List`1<DolocTown.Config.Store.ExchangeStoreItemData> DolocTown.Config.Store.ExchangeStoreInfo::get_ItemList()"
"DolocTown.ExchangeStore","Refresh","System.Void DolocTown.ExchangeStore::Refresh()","IL_0016","callvirt","System.Collections.Generic.List`1<DolocTown.Config.Store.ExchangeStoreItemData>","GetEnumerator","System.Collections.Generic.List`1/Enumerator<!0> System.Collections.Generic.List`1<DolocTown.Config.Store.ExchangeStoreItemData>::GetEnumerator()"
"DolocTown.ExchangeStore","Refresh","System.Void DolocTown.ExchangeStore::Refresh()","IL_0020","call","System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>","get_Current","!0 System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>::get_Current()"
"DolocTown.ExchangeStore","Refresh","System.Void DolocTown.ExchangeStore::Refresh()","IL_0028","call","DolocTown.ExchangeStore","CheckItemUnlock","System.Boolean DolocTown.ExchangeStore::CheckItemUnlock(DolocTown.Config.Store.ExchangeStoreItemData)"
"DolocTown.ExchangeStore","Refresh","System.Void DolocTown.ExchangeStore::Refresh()","IL_0036","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_ItemId","System.String DolocTown.Config.Store.ExchangeStoreItemData::get_ItemId()"
"DolocTown.ExchangeStore","Refresh","System.Void DolocTown.ExchangeStore::Refresh()","IL_003B","callvirt","System.Collections.Generic.HashSet`1<System.String>","Add","System.Boolean System.Collections.Generic.HashSet`1<System.String>::Add(!0)"
"DolocTown.ExchangeStore","Refresh","System.Void DolocTown.ExchangeStore::Refresh()","IL_0043","call","System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>","MoveNext","System.Boolean System.Collections.Generic.List`1/Enumerator<DolocTown.Config.Store.ExchangeStoreItemData>::MoveNext()"
"DolocTown.ExchangeStore","Refresh","System.Void DolocTown.ExchangeStore::Refresh()","IL_0054","callvirt","System.IDisposable","Dispose","System.Void System.IDisposable::Dispose()"
"DolocTown.ExchangeStore","UnlockStoreItem","System.Boolean DolocTown.ExchangeStore::UnlockStoreItem(System.String)","IL_0007","callvirt","System.Collections.Generic.HashSet`1<System.String>","Add","System.Boolean System.Collections.Generic.HashSet`1<System.String>::Add(!0)"
"DolocTown.ExchangeStore","UnlockStoreItem","System.Boolean DolocTown.ExchangeStore::UnlockStoreItem(System.String)","IL_0014","callvirt","DolocTown.Config.Store.ExchangeStoreInfo","get_StoreItemMap","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.Store.ExchangeStoreItemData> DolocTown.Config.Store.ExchangeStoreInfo::get_StoreItemMap()"
"DolocTown.ExchangeStore","UnlockStoreItem","System.Boolean DolocTown.ExchangeStore::UnlockStoreItem(System.String)","IL_001A","callvirt","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.Store.ExchangeStoreItemData>","ContainsKey","System.Boolean System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.Store.ExchangeStoreItemData>::ContainsKey(!0)"
"DolocTown.ExchangeStore","UnlockStoreItem","System.Boolean DolocTown.ExchangeStore::UnlockStoreItem(System.String)","IL_0028","callvirt","DolocTown.Config.Store.ExchangeStoreInfo","get_RefreshImmediatly","System.Boolean DolocTown.Config.Store.ExchangeStoreInfo::get_RefreshImmediatly()"
"DolocTown.ExchangeStore","UnlockStoreItem","System.Boolean DolocTown.ExchangeStore::UnlockStoreItem(System.String)","IL_0030","call","DolocTown.ExchangeStore","Refresh","System.Void DolocTown.ExchangeStore::Refresh()"
"DolocTown.ExchangeStore","RevertUnlockStoreItem","System.Void DolocTown.ExchangeStore::RevertUnlockStoreItem(System.String)","IL_0007","callvirt","System.Collections.Generic.HashSet`1<System.String>","Remove","System.Boolean System.Collections.Generic.HashSet`1<System.String>::Remove(!0)"
"DolocTown.ExchangeStore","CheckItemUnlock","System.Boolean DolocTown.ExchangeStore::CheckItemUnlock(DolocTown.Config.Store.ExchangeStoreItemData)","IL_0001","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_HasPreCondition","System.Boolean DolocTown.Config.Store.ExchangeStoreItemData::get_HasPreCondition()"
"DolocTown.ExchangeStore","CheckItemUnlock","System.Boolean DolocTown.ExchangeStore::CheckItemUnlock(DolocTown.Config.Store.ExchangeStoreItemData)","IL_0013","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_PreConditionItemName","System.String DolocTown.Config.Store.ExchangeStoreItemData::get_PreConditionItemName()"
"DolocTown.ExchangeStore","CheckItemUnlock","System.Boolean DolocTown.ExchangeStore::CheckItemUnlock(DolocTown.Config.Store.ExchangeStoreItemData)","IL_0023","callvirt","System.Collections.Generic.Dictionary`2<System.String,System.Int32>","TryGetValue","System.Boolean System.Collections.Generic.Dictionary`2<System.String,System.Int32>::TryGetValue(!0,!1&)"
"DolocTown.ExchangeStore","CheckItemUnlock","System.Boolean DolocTown.ExchangeStore::CheckItemUnlock(DolocTown.Config.Store.ExchangeStoreItemData)","IL_002B","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_PreConditionItemCount","System.Int32 DolocTown.Config.Store.ExchangeStoreItemData::get_PreConditionItemCount()"
"DolocTown.ExchangeStore","CheckItemUnlock","System.Boolean DolocTown.ExchangeStore::CheckItemUnlock(DolocTown.Config.Store.ExchangeStoreItemData)","IL_003A","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_DefaultUnlock","System.Boolean DolocTown.Config.Store.ExchangeStoreItemData::get_DefaultUnlock()"
"DolocTown.ExchangeStore","CheckItemUnlock","System.Boolean DolocTown.ExchangeStore::CheckItemUnlock(DolocTown.Config.Store.ExchangeStoreItemData)","IL_0048","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_ItemId","System.String DolocTown.Config.Store.ExchangeStoreItemData::get_ItemId()"
"DolocTown.ExchangeStore","CheckItemUnlock","System.Boolean DolocTown.ExchangeStore::CheckItemUnlock(DolocTown.Config.Store.ExchangeStoreItemData)","IL_004D","callvirt","System.Collections.Generic.HashSet`1<System.String>","Contains","System.Boolean System.Collections.Generic.HashSet`1<System.String>::Contains(!0)"
"DolocTown.ExchangeStore","GetItemCurrentStorage","System.Int32 DolocTown.ExchangeStore::GetItemCurrentStorage(System.String)","IL_0002","call","DolocTown.ExchangeStore","GetStoreItem","DolocTown.Config.Store.ExchangeStoreItemData DolocTown.ExchangeStore::GetStoreItem(System.String)"
"DolocTown.ExchangeStore","GetItemCurrentStorage","System.Int32 DolocTown.ExchangeStore::GetItemCurrentStorage(System.String)","IL_000E","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_Unlimited","System.Boolean DolocTown.Config.Store.ExchangeStoreItemData::get_Unlimited()"
"DolocTown.ExchangeStore","GetItemCurrentStorage","System.Int32 DolocTown.ExchangeStore::GetItemCurrentStorage(System.String)","IL_0022","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_ItemId","System.String DolocTown.Config.Store.ExchangeStoreItemData::get_ItemId()"
"DolocTown.ExchangeStore","GetItemCurrentStorage","System.Int32 DolocTown.ExchangeStore::GetItemCurrentStorage(System.String)","IL_0029","callvirt","System.Collections.Generic.Dictionary`2<System.String,System.Int32>","TryGetValue","System.Boolean System.Collections.Generic.Dictionary`2<System.String,System.Int32>::TryGetValue(!0,!1&)"
"DolocTown.ExchangeStore","GetItemCurrentStorage","System.Int32 DolocTown.ExchangeStore::GetItemCurrentStorage(System.String)","IL_0030","callvirt","DolocTown.Config.Store.ExchangeStoreItemData","get_Storage","System.Int32 DolocTown.Config.Store.ExchangeStoreItemData::get_Storage()"
"DolocTown.ExchangeStore","GetItemPrice","System.Int32 DolocTown.ExchangeStore::GetItemPrice(System.String)","IL_0006","callvirt","DolocTown.Config.Store.ExchangeStoreInfo","get_StoreItemMap","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Config.Store.ExchangeStoreItemData> DolocTown.Config.Store.ExchangeStoreInfo::get_StoreItemMap()"
