"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_1727","call","DolocInputSource/NormalInputActions","get_QuickSelectPrev","UnityEngine.InputSystem.InputAction DolocInputSource/NormalInputActions::get_QuickSelectPrev()"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_172E","ldvirtftn","DolocInputSource/INormalInputActions","OnQuickSelectPrev","System.Void DolocInputSource/INormalInputActions::OnQuickSelectPrev(UnityEngine.InputSystem.InputAction/CallbackContext)"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_1734","newobj","System.Action`1<UnityEngine.InputSystem.InputAction/CallbackContext>",".ctor","System.Void System.Action`1<UnityEngine.InputSystem.InputAction/CallbackContext>::.ctor(System.Object,System.IntPtr)"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_1739","callvirt","UnityEngine.InputSystem.InputAction","add_started","System.Void UnityEngine.InputSystem.InputAction::add_started(System.Action`1<UnityEngine.InputSystem.InputAction/CallbackContext>)"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_173F","call","DolocInputSource/NormalInputActions","get_QuickSelectPrev","UnityEngine.InputSystem.InputAction DolocInputSource/NormalInputActions::get_QuickSelectPrev()"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_1746","ldvirtftn","DolocInputSource/INormalInputActions","OnQuickSelectPrev","System.Void DolocInputSource/INormalInputActions::OnQuickSelectPrev(UnityEngine.InputSystem.InputAction/CallbackContext)"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_174C","newobj","System.Action`1<UnityEngine.InputSystem.InputAction/CallbackContext>",".ctor","System.Void System.Action`1<UnityEngine.InputSystem.InputAction/CallbackContext>::.ctor(System.Object,System.IntPtr)"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_1751","callvirt","UnityEngine.InputSystem.InputAction","add_performed","System.Void UnityEngine.InputSystem.InputAction::add_performed(System.Action`1<UnityEngine.InputSystem.InputAction/CallbackContext>)"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_1757","call","DolocInputSource/NormalInputActions","get_QuickSelectPrev","UnityEngine.InputSystem.InputAction DolocInputSource/NormalInputActions::get_QuickSelectPrev()"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_175E","ldvirtftn","DolocInputSource/INormalInputActions","OnQuickSelectPrev","System.Void DolocInputSource/INormalInputActions::OnQuickSelectPrev(UnityEngine.InputSystem.InputAction/CallbackContext)"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_1764","newobj","System.Action`1<UnityEngine.InputSystem.InputAction/CallbackContext>",".ctor","System.Void System.Action`1<UnityEngine.InputSystem.InputAction/CallbackContext>::.ctor(System.Object,System.IntPtr)"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_1769","callvirt","UnityEngine.InputSystem.InputAction","add_canceled","System.Void UnityEngine.InputSystem.InputAction::add_canceled(System.Action`1<UnityEngine.InputSystem.InputAction/CallbackContext>)"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_176F","call","DolocInputSource/NormalInputActions","get_QuickSelectNext","UnityEngine.InputSystem.InputAction DolocInputSource/NormalInputActions::get_QuickSelectNext()"
"DolocInputSource/NormalInputActions","SetCallbacks","System.Void DolocInputSource/NormalInputActions::SetCallbacks(DolocInputSource/INormalInputActions)","IL_1776","ldvirtftn","DolocInputSource/INormalInputActions","OnQuickSelectNext","System.Void DolocInputSource/INormalInputActions::OnQuickSelectNext(UnityEngine.InputSystem.InputAction/CallbackContext)"
