"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"BoxExample","FixedUpdate","System.Void BoxExample::FixedUpdate()","IL_006D","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DebugLight","Test","System.Void DebugLight::Test()","IL_0000","newobj","UnityEngine.MaterialPropertyBlock",".ctor","System.Void UnityEngine.MaterialPropertyBlock::.ctor()"
"DebugLight","Test","System.Void DebugLight::Test()","IL_000C","callvirt","UnityEngine.SpriteRenderer","get_sprite","UnityEngine.Sprite UnityEngine.SpriteRenderer::get_sprite()"
"DebugLight","Test","System.Void DebugLight::Test()","IL_0011","call","UnityEngine.Sprites.DataUtility","GetOuterUV","UnityEngine.Vector4 UnityEngine.Sprites.DataUtility::GetOuterUV(UnityEngine.Sprite)"
"DebugLight","Test","System.Void DebugLight::Test()","IL_001D","call","UnityEngine.Sprites.DataUtility","GetOuterUV","UnityEngine.Vector4 UnityEngine.Sprites.DataUtility::GetOuterUV(UnityEngine.Sprite)"
"DebugLight","Test","System.Void DebugLight::Test()","IL_003D","call","UnityEngine.Vector4",".ctor","System.Void UnityEngine.Vector4::.ctor(System.Single,System.Single,System.Single,System.Single)"
"DebugLight","Test","System.Void DebugLight::Test()","IL_004E","callvirt","UnityEngine.SpriteRenderer","get_sprite","UnityEngine.Sprite UnityEngine.SpriteRenderer::get_sprite()"
"DebugLight","Test","System.Void DebugLight::Test()","IL_0053","callvirt","UnityEngine.Sprite","get_texture","UnityEngine.Texture2D UnityEngine.Sprite::get_texture()"
"DebugLight","Test","System.Void DebugLight::Test()","IL_0058","callvirt","UnityEngine.MaterialPropertyBlock","SetTexture","System.Void UnityEngine.MaterialPropertyBlock::SetTexture(System.String,UnityEngine.Texture)"
"DebugLight","Test","System.Void DebugLight::Test()","IL_0069","callvirt","UnityEngine.Sprite","get_texture","UnityEngine.Texture2D UnityEngine.Sprite::get_texture()"
"DebugLight","Test","System.Void DebugLight::Test()","IL_006E","callvirt","UnityEngine.MaterialPropertyBlock","SetTexture","System.Void UnityEngine.MaterialPropertyBlock::SetTexture(System.String,UnityEngine.Texture)"
"DebugLight","Test","System.Void DebugLight::Test()","IL_007A","callvirt","UnityEngine.MaterialPropertyBlock","SetVector","System.Void UnityEngine.MaterialPropertyBlock::SetVector(System.String,UnityEngine.Vector4)"
"DebugLight","Test","System.Void DebugLight::Test()","IL_0086","callvirt","UnityEngine.Renderer","SetPropertyBlock","System.Void UnityEngine.Renderer::SetPropertyBlock(UnityEngine.MaterialPropertyBlock)"
"DebugLight",".ctor","System.Void DebugLight::.ctor()","IL_0001","call","UnityEngine.MonoBehaviour",".ctor","System.Void UnityEngine.MonoBehaviour::.ctor()"
"ProbabilityTest","Test","System.Void ProbabilityTest::Test()","IL_0013","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"ProbabilityTest","GenerateSingleTime","System.Void ProbabilityTest::GenerateSingleTime(System.Int32[],System.String[],System.Int32)","IL_0061","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"ProbabilityTest","GenerateMultiTimes","System.Void ProbabilityTest::GenerateMultiTimes(System.Int32[],System.String[],System.Int32,System.Int32)","IL_011A","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"RectSize","test","System.Void RectSize::test()","IL_001F","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"RectSize","test","System.Void RectSize::test()","IL_004B","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"SpawnLutTest","Test","System.Void SpawnLutTest::Test()","IL_02F1","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","__LoadStaticAssets","System.Void DolocAPI::__LoadStaticAssets(System.Action)","IL_003E","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","__InitGlobalSystems","System.Void DolocAPI::__InitGlobalSystems()","IL_0005","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","__InitDolocBaseGameSystems","System.Void DolocAPI::__InitDolocBaseGameSystems(GameManager)","IL_0005","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","__InitPlayerDrone","System.Void DolocAPI::__InitPlayerDrone()","IL_0016","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","FinishTrainingDungeon","System.Void DolocAPI::FinishTrainingDungeon(System.Boolean)","IL_000B","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","FinishTrainingDungeonCallback","System.Void DolocAPI::FinishTrainingDungeonCallback()","IL_006C","call","DolocAPI","StartDialogueNode","System.Boolean DolocAPI::StartDialogueNode(System.String,System.String)"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_00AF","callvirt","DolocTown.DialogueManager","CheckDialogueData","System.Boolean DolocTown.DialogueManager::CheckDialogueData(System.String)"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_00BF","callvirt","DolocTown.Config.NPC.NpcInfo","get_InitialDialogueEntry","System.String DolocTown.Config.NPC.NpcInfo::get_InitialDialogueEntry()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_00CC","callvirt","DolocTown.Config.NPC.NpcInfo","get_InitialDialogueEntry","System.String DolocTown.Config.NPC.NpcInfo::get_InitialDialogueEntry()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_00D7","call","DolocAPI","SetDialogueEntrance","System.Boolean DolocAPI::SetDialogueEntrance(System.String,System.String)"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_0103","callvirt","DolocTown.GameData.GameInitConfig","InitCommandScripts","System.Void DolocTown.GameData.GameInitConfig::InitCommandScripts()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_0141","callvirt","DolocTown.Config.NPC.NpcInfo","get_GiftDialogue","System.String DolocTown.Config.NPC.NpcInfo::get_GiftDialogue()"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_0147","call","DolocAPI","AddDialogueNode","System.Boolean DolocAPI::AddDialogueNode(System.String,System.String)"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_0199","ldftn","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_01A5","ldftn","UnityEngine.Debug","LogException","System.Void UnityEngine.Debug::LogException(System.Exception)"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_01AB","newobj","System.Action`1<System.Exception>",".ctor","System.Void System.Action`1<System.Exception>::.ctor(System.Object,System.IntPtr)"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_01B0","callvirt","DolocTown.VersionPatch","ApplyPatches","System.Void DolocTown.VersionPatch::ApplyPatches(System.Action`1<System.String>,System.Action`1<System.Exception>)"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_01DC","callvirt","DolocTown.GameData.GameInitConfig","RunVersionAppendCommandScripts","System.Void DolocTown.GameData.GameInitConfig::RunVersionAppendCommandScripts(System.String)"
"DolocAPI","AfterLoadArchiveData","System.Void DolocAPI::AfterLoadArchiveData(System.Boolean)","IL_01EB","callvirt","DolocTown.GameData.GameInitConfig","RunPatchCommandScripts","System.Void DolocTown.GameData.GameInitConfig::RunPatchCommandScripts()"
"DolocAPI","output","System.Void DolocAPI::output(System.String)","IL_0005","callvirt","DevHelper","get_Console","RedSaw.CommandLineInterface.UnityImpl.GameConsole DevHelper::get_Console()"
"DolocAPI","output","System.Void DolocAPI::output(System.String)","IL_000B","callvirt","RedSaw.CommandLineInterface.UnityImpl.GameConsole","Output","System.Void RedSaw.CommandLineInterface.UnityImpl.GameConsole::Output(System.String)"
"DolocAPI","output","System.Void DolocAPI::output(System.String,UnityEngine.Color)","IL_0005","callvirt","DevHelper","get_Console","RedSaw.CommandLineInterface.UnityImpl.GameConsole DevHelper::get_Console()"
"DolocAPI","output","System.Void DolocAPI::output(System.String,UnityEngine.Color)","IL_000C","callvirt","RedSaw.CommandLineInterface.UnityImpl.GameConsole","Output","System.Void RedSaw.CommandLineInterface.UnityImpl.GameConsole::Output(System.String,UnityEngine.Color)"
"DolocAPI","output","System.Void DolocAPI::output(System.String,System.String)","IL_0005","callvirt","DevHelper","get_Console","RedSaw.CommandLineInterface.UnityImpl.GameConsole DevHelper::get_Console()"
"DolocAPI","output","System.Void DolocAPI::output(System.String,System.String)","IL_000C","callvirt","RedSaw.CommandLineInterface.UnityImpl.GameConsole","Output","System.Void RedSaw.CommandLineInterface.UnityImpl.GameConsole::Output(System.String,System.String)"
"DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)","IL_0005","callvirt","DevHelper","get_Console","RedSaw.CommandLineInterface.UnityImpl.GameConsole DevHelper::get_Console()"
"DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)","IL_0010","callvirt","RedSaw.CommandLineInterface.UnityImpl.GameConsole","Output","System.Void RedSaw.CommandLineInterface.UnityImpl.GameConsole::Output(System.String,System.String)"
"DolocAPI","outputSuccess","System.Void DolocAPI::outputSuccess(System.String)","IL_0005","callvirt","DevHelper","get_Console","RedSaw.CommandLineInterface.UnityImpl.GameConsole DevHelper::get_Console()"
"DolocAPI","outputSuccess","System.Void DolocAPI::outputSuccess(System.String)","IL_0010","callvirt","RedSaw.CommandLineInterface.UnityImpl.GameConsole","Output","System.Void RedSaw.CommandLineInterface.UnityImpl.GameConsole::Output(System.String,System.String)"
"DolocAPI","outputWarning","System.Void DolocAPI::outputWarning(System.String)","IL_0005","callvirt","DevHelper","get_Console","RedSaw.CommandLineInterface.UnityImpl.GameConsole DevHelper::get_Console()"
"DolocAPI","outputWarning","System.Void DolocAPI::outputWarning(System.String)","IL_0010","callvirt","RedSaw.CommandLineInterface.UnityImpl.GameConsole","Output","System.Void RedSaw.CommandLineInterface.UnityImpl.GameConsole::Output(System.String,System.String)"
"DolocAPI","GetMissionLogs","System.Collections.Generic.IEnumerable`1<DolocTown.GameData.MissionLog> DolocAPI::GetMissionLogs(System.String)","IL_0007","call","System.Array","Empty","!!0[] System.Array::Empty<DolocTown.GameData.MissionLog>()"
"DolocAPI","GetMissionLogs","System.Collections.Generic.IEnumerable`1<DolocTown.GameData.MissionLog> DolocAPI::GetMissionLogs(System.String)","IL_001F","callvirt","DolocTown.MissionManager","QueryMissionLogs","System.Boolean DolocTown.MissionManager::QueryMissionLogs(System.String,DolocTown.GameData.MissionLog[]&)"
"DolocAPI","GetMissionLogs","System.Collections.Generic.IEnumerable`1<DolocTown.GameData.MissionLog> DolocAPI::GetMissionLogs(System.String)","IL_0026","call","System.Array","Empty","!!0[] System.Array::Empty<DolocTown.GameData.MissionLog>()"
"DolocAPI","ShowDebugInfos","System.Void DolocAPI::ShowDebugInfos(System.Object,System.String)","IL_0023","call","RedSaw.CommandLineInterface.DebugHelper","GetDebugInfos","System.ValueTuple`2<System.String,System.String>[] RedSaw.CommandLineInterface.DebugHelper::GetDebugInfos(System.Object,System.Int32,System.Int32,System.String,System.String)"
"DolocAPI","GetCommandFunction","System.Delegate DolocAPI::GetCommandFunction(System.String)","IL_0005","callvirt","DevHelper","get_Console","RedSaw.CommandLineInterface.UnityImpl.GameConsole DevHelper::get_Console()"
"DolocAPI","GetCommandFunction","System.Delegate DolocAPI::GetCommandFunction(System.String)","IL_000A","callvirt","RedSaw.CommandLineInterface.UnityImpl.GameConsole","get_ConsoleSystem","RedSaw.CommandLineInterface.ConsoleController`1<UnityEngine.LogType> RedSaw.CommandLineInterface.UnityImpl.GameConsole::get_ConsoleSystem()"
"DolocAPI","GetCommandFunction","System.Delegate DolocAPI::GetCommandFunction(System.String)","IL_0010","callvirt","RedSaw.CommandLineInterface.ConsoleController`1<UnityEngine.LogType>","GetFunction","System.Delegate RedSaw.CommandLineInterface.ConsoleController`1<UnityEngine.LogType>::GetFunction(System.String)"
"DolocAPI","GetAllCommandFunctions","System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<System.String,System.Delegate>> DolocAPI::GetAllCommandFunctions()","IL_0005","callvirt","DevHelper","get_Console","RedSaw.CommandLineInterface.UnityImpl.GameConsole DevHelper::get_Console()"
"DolocAPI","GetAllCommandFunctions","System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<System.String,System.Delegate>> DolocAPI::GetAllCommandFunctions()","IL_000A","callvirt","RedSaw.CommandLineInterface.UnityImpl.GameConsole","get_ConsoleSystem","RedSaw.CommandLineInterface.ConsoleController`1<UnityEngine.LogType> RedSaw.CommandLineInterface.UnityImpl.GameConsole::get_ConsoleSystem()"
"DolocAPI","GetAllCommandFunctions","System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<System.String,System.Delegate>> DolocAPI::GetAllCommandFunctions()","IL_000F","callvirt","RedSaw.CommandLineInterface.ConsoleController`1<UnityEngine.LogType>","GetAllFunctions","System.Collections.Generic.IEnumerable`1<System.ValueTuple`2<System.String,System.Delegate>> RedSaw.CommandLineInterface.ConsoleController`1<UnityEngine.LogType>::GetAllFunctions()"
"DolocAPI","ExecuteCommand","System.Void DolocAPI::ExecuteCommand(System.String,System.Object&)","IL_0019","callvirt","DevHelper","get_Console","RedSaw.CommandLineInterface.UnityImpl.GameConsole DevHelper::get_Console()"
"DolocAPI","ExecuteCommand","System.Void DolocAPI::ExecuteCommand(System.String,System.Object&)","IL_001E","callvirt","RedSaw.CommandLineInterface.UnityImpl.GameConsole","get_ConsoleSystem","RedSaw.CommandLineInterface.ConsoleController`1<UnityEngine.LogType> RedSaw.CommandLineInterface.UnityImpl.GameConsole::get_ConsoleSystem()"
"DolocAPI","ExecuteCommand","System.Void DolocAPI::ExecuteCommand(System.String,System.Object&)","IL_0025","callvirt","RedSaw.CommandLineInterface.ConsoleController`1<UnityEngine.LogType>","ExecuteCommand","System.Exception RedSaw.CommandLineInterface.ConsoleController`1<UnityEngine.LogType>::ExecuteCommand(System.String,System.Object&)"
"DolocAPI","ExecuteCommand","System.Void DolocAPI::ExecuteCommand(System.String,System.Object&)","IL_003E","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","ExecuteCommand","System.Void DolocAPI::ExecuteCommand(System.String,System.Object&)","IL_004C","call","UnityEngine.Debug","LogException","System.Void UnityEngine.Debug::LogException(System.Exception)"
"DolocAPI","TryExecute","System.Boolean DolocAPI::TryExecute(System.Action)","IL_000D","call","UnityEngine.Debug","LogException","System.Void UnityEngine.Debug::LogException(System.Exception)"
"DolocAPI","RunLua","System.Object[] DolocAPI::RunLua(System.String)","IL_0019","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","RunLua","System.Object[] DolocAPI::RunLua(System.String)","IL_001E","call","UnityEngine.Debug","LogException","System.Void UnityEngine.Debug::LogException(System.Exception)"
"DolocAPI","RunLua","T DolocAPI::RunLua(System.String)","IL_0035","call","DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)"
"DolocAPI","RunLua","T DolocAPI::RunLua(System.String)","IL_003A","callvirt","System.Exception","get_Message","System.String System.Exception::get_Message()"
"DolocAPI","RunLua","T DolocAPI::RunLua(System.String)","IL_003F","call","DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)"
"DolocAPI","SwitchLanguage","System.Void DolocAPI::SwitchLanguage(System.String)","IL_0041","callvirt","DolocTown.DialogueManager","SwitchLanguage","System.Void DolocTown.DialogueManager::SwitchLanguage(System.String)"
"DolocAPI","CaptureScreen","System.Void DolocAPI::CaptureScreen(System.String,UnityEngine.Vector2Int,System.Boolean)","IL_009C","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","CaptureScreen","System.Void DolocAPI::CaptureScreen(System.String,UnityEngine.Vector2Int,System.Boolean)","IL_00AA","callvirt","System.Exception","get_Message","System.String System.Exception::get_Message()"
"DolocAPI","CaptureScreen","System.Void DolocAPI::CaptureScreen(System.String,UnityEngine.Vector2Int,System.Boolean)","IL_00B4","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","get_CurrentDialogueHostTransform","UnityEngine.Transform DolocAPI::get_CurrentDialogueHostTransform()","IL_0014","callvirt","DolocTown.DialogueState","get_interactedNpc","DolocTown.IDialogueEntity DolocTown.DialogueState::get_interactedNpc()"
"DolocAPI","get_CurrentDialogueHostTransform","UnityEngine.Transform DolocAPI::get_CurrentDialogueHostTransform()","IL_0019","callvirt","DolocTown.IDialogueEntity","get_EntityTransform","UnityEngine.Transform DolocTown.IDialogueEntity::get_EntityTransform()"
"DolocAPI","QuitCurrentRoom","System.Void DolocAPI::QuitCurrentRoom(DolocTown.Room,System.Boolean)","IL_0089","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_0030","call","DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_0068","call","DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)"
"DolocAPI","EnterCity","System.Boolean DolocAPI::EnterCity(System.String,UnityEngine.Vector2,System.Action)","IL_009D","call","DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)"
"DolocAPI","EnterFarm","System.Boolean DolocAPI::EnterFarm(System.String,UnityEngine.Vector2,System.Action)","IL_0030","call","DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)"
"DolocAPI","EnterFarm","System.Boolean DolocAPI::EnterFarm(System.String,UnityEngine.Vector2,System.Action)","IL_0068","call","DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)"
"DolocAPI","EnterFarm","System.Boolean DolocAPI::EnterFarm(System.String,UnityEngine.Vector2,System.Action)","IL_0092","call","DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)"
"DolocAPI","EnterDungeon","System.Boolean DolocAPI::EnterDungeon(System.String,System.Action)","IL_0040","call","DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)"
"DolocAPI","EnterDungeon","System.Boolean DolocAPI::EnterDungeon(System.String,System.Action)","IL_006A","call","DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)"
"DolocAPI","EnterDungeon","System.Boolean DolocAPI::EnterDungeon(System.String,System.Action)","IL_00A2","call","DolocAPI","outputError","System.Void DolocAPI::outputError(System.String)"
"DolocAPI","DoTransport","System.Boolean DolocAPI::DoTransport(System.String,UnityEngine.Vector2,System.Action,System.Boolean,System.Boolean,System.Boolean,DolocTown.TransportOverrideInfo)","IL_000D","call","UnityEngine.Debug","LogWarning","System.Void UnityEngine.Debug::LogWarning(System.Object)"
"DolocAPI","DoTransport","System.Boolean DolocAPI::DoTransport(System.String,UnityEngine.Vector2,System.Action,System.Boolean,System.Boolean,System.Boolean,DolocTown.TransportOverrideInfo)","IL_0038","call","UnityEngine.Debug","LogWarning","System.Void UnityEngine.Debug::LogWarning(System.Object)"
"DolocAPI","QueryRoom","System.Boolean DolocAPI::QueryRoom(System.String,DolocTown.Room&)","IL_00D2","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","ExtendFarm","System.Boolean DolocAPI::ExtendFarm(System.String,System.Action`1<System.Boolean>)","IL_00A4","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","ExtendFarm","System.Boolean DolocAPI::ExtendFarm(System.String,System.Action`1<System.Boolean>)","IL_00A9","call","UnityEngine.Debug","LogException","System.Void UnityEngine.Debug::LogException(System.Exception)"
"DolocAPI","TryEnterDungeonSubRoom","System.Boolean DolocAPI::TryEnterDungeonSubRoom(System.String)","IL_0011","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","TryEnterDungeonSubRoom","System.Boolean DolocAPI::TryEnterDungeonSubRoom(System.String)","IL_003C","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","TryEnterDungeonSubRoom","System.Boolean DolocAPI::TryEnterDungeonSubRoom(System.String)","IL_0060","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","RunGameProcess","System.Boolean DolocAPI::RunGameProcess(System.String,System.Action)","IL_003B","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","StopGameProcess","System.Void DolocAPI::StopGameProcess(System.String)","IL_0039","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","RollFish","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFish(System.String,System.Int32)","IL_0037","call","UnityEngine.Debug","LogWarning","System.Void UnityEngine.Debug::LogWarning(System.Object)"
"DolocAPI","RollFish","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFish(System.String,System.Int32)","IL_0065","call","UnityEngine.Debug","LogWarning","System.Void UnityEngine.Debug::LogWarning(System.Object)"
"DolocAPI","RollFishByRarity","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFishByRarity(System.String,System.Int32)","IL_003B","call","UnityEngine.Debug","LogWarning","System.Void UnityEngine.Debug::LogWarning(System.Object)"
"DolocAPI","RollFishByRarity","DolocTown.Config.Fishing.FishInfo DolocAPI::RollFishByRarity(System.String,System.Int32)","IL_005F","call","UnityEngine.Debug","LogWarning","System.Void UnityEngine.Debug::LogWarning(System.Object)"
"DolocAPI","GetAgentPosInMap","System.Boolean DolocAPI::GetAgentPosInMap(UnityEngine.Vector2&)","IL_003D","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","GetMotorDirToAgentInMap","System.Boolean DolocAPI::GetMotorDirToAgentInMap(UnityEngine.Vector2&)","IL_003D","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","GetMapPosByWorldPosition","System.Boolean DolocAPI::GetMapPosByWorldPosition(DolocTown.Room,UnityEngine.Vector2,UnityEngine.Vector2&)","IL_0042","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","GetMotorPosInMap","System.Boolean DolocAPI::GetMotorPosInMap(UnityEngine.Vector2&)","IL_003D","call","UnityEngine.Debug","LogError","System.Void UnityEngine.Debug::LogError(System.Object)"
"DolocAPI","RecoverPlayerValue","System.Void DolocAPI::RecoverPlayerValue(System.Int32,System.Boolean,System.Boolean)","IL_0063","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","SetSpiritEnabled","System.Void DolocAPI::SetSpiritEnabled(System.Boolean)","IL_000F","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocAPI","GetDialogueTargetViewOrDefault","DolocTown.IDialogueEntity DolocAPI::GetDialogueTargetViewOrDefault(System.String,System.Boolean)","IL_0005","callvirt","DolocTown.Config.Tables","get_TbDialogueEntity","DolocTown.Config.Dialogue.TbDialogueEntity DolocTown.Config.Tables::get_TbDialogueEntity()"
"DolocAPI","GetDialogueTargetViewOrDefault","DolocTown.IDialogueEntity DolocAPI::GetDialogueTargetViewOrDefault(System.String,System.Boolean)","IL_000B","callvirt","DolocTown.Config.Dialogue.TbDialogueEntity","GetOrDefault","DolocTown.Config.Dialogue.DialogueEntityInfo DolocTown.Config.Dialogue.TbDialogueEntity::GetOrDefault(System.String)"
"DolocAPI","GetDialogueTargetViewOrDefault","DolocTown.IDialogueEntity DolocAPI::GetDialogueTargetViewOrDefault(System.String,System.Boolean)","IL_0018","callvirt","DolocTown.Config.Dialogue.DialogueEntityInfo","get_EntityType","DolocTown.Config.Dialogue.DialogueEntityType DolocTown.Config.Dialogue.DialogueEntityInfo::get_EntityType()"
"DolocAPI","GetDialogueTargetViewOrDefault","DolocTown.IDialogueEntity DolocAPI::GetDialogueTargetViewOrDefault(System.String,System.Boolean)","IL_0038","newobj","DolocTown.DefaultDialogueTarget",".ctor","System.Void DolocTown.DefaultDialogueTarget::.ctor()"
"DolocAPI","GetDialogueTargetViewOrDefault","DolocTown.IDialogueEntity DolocAPI::GetDialogueTargetViewOrDefault(System.String,System.Boolean)","IL_009D","call","UnityEngine.Debug","LogWarning","System.Void UnityEngine.Debug::LogWarning(System.Object)"
"DolocAPI","GetDialogueTargetViewOrDefault","DolocTown.IDialogueEntity DolocAPI::GetDialogueTargetViewOrDefault(System.String,System.Boolean)","IL_00A2","newobj","DolocTown.NoneDialogueTarget",".ctor","System.Void DolocTown.NoneDialogueTarget::.ctor()"
"DolocAPI","GetDialogueTargetViewOrDefault","DolocTown.IDialogueEntity DolocAPI::GetDialogueTargetViewOrDefault(System.String,System.Boolean)","IL_00B3","call","UnityEngine.Debug","LogWarning","System.Void UnityEngine.Debug::LogWarning(System.Object)"
"DolocAPI","GetDialogueTargetViewOrDefault","DolocTown.IDialogueEntity DolocAPI::GetDialogueTargetViewOrDefault(System.String,System.Boolean)","IL_00B8","newobj","DolocTown.NoneDialogueTarget",".ctor","System.Void DolocTown.NoneDialogueTarget::.ctor()"
"DolocAPI","GetDialogueLineView","DolocTown.IDialogueLineView DolocAPI::GetDialogueLineView(System.String)","IL_0005","callvirt","DolocTown.Config.Tables","get_TbDialogueEntity","DolocTown.Config.Dialogue.TbDialogueEntity DolocTown.Config.Tables::get_TbDialogueEntity()"
"DolocAPI","GetDialogueLineView","DolocTown.IDialogueLineView DolocAPI::GetDialogueLineView(System.String)","IL_000B","callvirt","DolocTown.Config.Dialogue.TbDialogueEntity","GetOrDefault","DolocTown.Config.Dialogue.DialogueEntityInfo DolocTown.Config.Dialogue.TbDialogueEntity::GetOrDefault(System.String)"
"DolocAPI","GetDialogueLineView","DolocTown.IDialogueLineView DolocAPI::GetDialogueLineView(System.String)","IL_001A","callvirt","DolocUiSystem","GetEntity","T DolocUiSystem::GetEntity<DolocTown.UI.BubbleDialoguePanel>(System.Object)"
"DolocAPI","GetDialogueLineView","DolocTown.IDialogueLineView DolocAPI::GetDialogueLineView(System.String)","IL_0021","callvirt","DolocTown.Config.Dialogue.DialogueEntityInfo","get_EntityType","DolocTown.Config.Dialogue.DialogueEntityType DolocTown.Config.Dialogue.DialogueEntityInfo::get_EntityType()"
"DolocAPI","GetDialogueLineView","DolocTown.IDialogueLineView DolocAPI::GetDialogueLineView(System.String)","IL_002F","callvirt","DolocUiSystem","GetEntity","T DolocUiSystem::GetEntity<DolocTown.AsideDialoguePanel>(System.Object)"
"DolocAPI","GetDialogueLineView","DolocTown.IDialogueLineView DolocAPI::GetDialogueLineView(System.String)","IL_003D","callvirt","DolocUiSystem","GetEntity","T DolocUiSystem::GetEntity<DolocTown.UI.BubbleDialoguePanel>(System.Object)"
